starttime	endtime	transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
2020-11-03 00:09:42.995714	2020-11-30 15:52:23.606832	eca11e7a-dae2-480b-9c0e-e1ac7a91dd57	56a65c48-27a2-435e-ab5a-9b59ce761eca	illinois.edu	Fall 2020	Lecture 4 — Overview of Text Retrieval Methods	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:12:07.390609	2020-12-06 15:04:39.790452	db1d54dd-bb05-46c0-995b-5f7d5243e3c4	608d3900-6494-4bf0-97d9-0a0853f4ffb5	illinois.edu	Fall 2020	Lecture 5 — Text Representation - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:27:56.985867	2020-11-27 01:37:56.277808	d1d123ff-d463-4af3-bd67-df56205a7e5c	d8036d19-401e-45e2-b357-b53cbec0ee56	illinois.edu	Fall 2020	Lecture 5 —  Vector Space Model  Basic Idea	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:55:42.980857	2020-12-15 01:15:49.037138	2997c717-2552-411d-9dc4-7e648e16bbf0	a38f9e2a-e3db-4b29-9070-56d88bd45465	illinois.edu	Fall 2020	Lecture 6 — Text Representation - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:33:18.403026	2020-11-28 05:07:41.567793	628ab0a9-bfa9-4be2-96c8-42ecabcf6816	70334a25-c2b8-496e-962e-83c8334df361	illinois.edu	Fall 2020	Lecture 6 —  Vector Space Model  Simplest Instantiation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:02:18.28311	2020-12-15 01:26:26.484655	0d005f7e-0c3f-465b-b7fe-08f45355e3de	df7b3e94-20b5-4d62-890f-44b5464af1be	illinois.edu	Fall 2020	Lecture 7 — Word Association Mining and Analysis	Computer Science	CS	410	Text Information Systems	ALL
2020-12-02 14:59:52.436753	2021-05-23 18:56:51.846019	acd44eef-f129-496a-adca-4e46d40b0a44	90d9e188-08be-472f-9b2e-428a47104de2	illinois.edu	Fall 2020	Lecture 7  — Vector Space Model  Improved Instantiation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:03:08.640502	2020-11-24 07:53:10.949629	b9eb5a35-5bad-4cf5-9d94-b0b0c816c8cf	68fe64aa-5af3-46ef-be84-21ca402e4430	illinois.edu	Fall 2020	Lecture 8 — Paradigmatic Relation Discovery - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:25:50.635111	2020-12-09 20:21:23.487834	c9288ad9-146c-43c5-a84c-95df47b082d0	2d9d1e6d-8a03-44aa-9f34-11409f23f13a	illinois.edu	Fall 2020	Lecture 8 —  TF Transformation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:06:23.069136	2020-11-24 11:44:53.560566	9a443634-7f2e-4d3a-9ccd-0f1b6604c939	5d5ac9e4-567b-4ce1-a1b2-b4dd5197013c	illinois.edu	Fall 2020	Lecture 9 — Paradigmatic Relation Discovery - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:32:11.816206	2020-12-20 01:48:43.598344	a93e9263-8950-4d65-a5db-a2114d5774d9	c4b1185b-dcbc-4e4c-b1a9-783249184cf1	illinois.edu	Fall 2020	Lecture  9 — Doc Length Normalization	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:15:52.24159	2021-04-16 03:50:23.080992	2736e0b3-cd3e-4760-b07e-e9aadcc588e2	f991c0fe-81c5-4bcd-a4d5-ac0359b2683f	illinois.edu	Fall 2020	Lecture 10 — Syntagmatic Relation Discovery  Entropy	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:32:47.957275	2020-12-20 02:09:34.931355	4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Fall 2020	Lecture 10 —  Implementation of TR Systems	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:57:07.459459	2020-12-10 07:12:58.112193	51be74e8-eb10-47c2-a768-b688605de1e0	41473d0d-91ad-4e24-b129-9cf24ef12436	illinois.edu	Fall 2020	Lecture 11 — Syntagmatic Relation Discovery  Conditional Entropy	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:37:56.121625	2020-12-08 01:13:30.792898	1311ce11-68b0-42bf-82a4-17bc5d316e6f	995a0f85-cc83-4522-9d92-7aa9388d274f	illinois.edu	Fall 2020	Lecture 11 —System Implementation  Inverted Index Construction	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:05:13.794002	2020-11-27 23:38:31.634031	9e5a0c5f-ff4a-42a6-b37b-f43628632860	ffbde7b0-d07a-4a67-a647-2f77a7c9e6d1	illinois.edu	Fall 2020	Lecture 12 — Syntagmatic Relation Discovery  Mutual Information - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:35:56.158167	2020-12-08 01:27:27.271113	83629c6e-4221-4f2e-a108-ff2c58784242	4baa63a6-d12d-41ae-8e72-17d1551620a1	illinois.edu	Fall 2020	Lecture 12 — System Implementation  Fast Search	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:11:30.206971	2021-03-29 11:25:40.141523	44df41bc-04d3-41ca-ac51-dbd22dc98305	aef9082d-d8de-4f6e-a350-17e56a42ceba	illinois.edu	Fall 2020	Lecture 13 — Syntagmatic Relation Discovery  Mutual Information - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-03 00:14:54.822341	2020-12-17 00:58:03.506699	d7c569a0-95fd-4876-9cbf-594a163cb8d4	617f0e2e-c4bf-49e1-bf7c-619bae2cfb72	illinois.edu	Fall 2020	Lecture 13 — Evaluation of TR Systems	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:01:30.940281	2020-11-27 23:45:20.468162	380a7417-6702-4df8-9818-5aceba7cde2b	860ecb4f-cfee-4d78-b363-116f3ef682a4	illinois.edu	Fall 2020	Lecture 14 — Topic Mining and Analysis  Motivation and Task Definition	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:27:15.18727	2020-12-17 01:06:44.73717	9b2615a8-42c5-485d-a616-fb8dba74a888	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Fall 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:11:16.765822	2020-11-27 23:59:19.165035	b75d0d2e-a1b7-4f6a-b699-f81ec4b720c7	fde6d4fd-d6e4-4b10-9bbf-8c88af3d81e7	illinois.edu	Fall 2020	Lecture 15 — Topic Mining and Analysis  Term as Topic	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:40:30.900847	2020-11-24 08:46:15.232067	0f263731-f4fe-490a-aec2-188e637bbd19	d40864ad-34b0-4605-ae2b-576970812c2b	illinois.edu	Fall 2020	Lecture 15 —Evaluation of TR Systems  Evaluating Ranked Lists -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:15:15.772359	2020-12-10 19:44:49.039944	6a9537c1-62fc-4f31-a8a7-bdfcad2f50eb	e212734f-6e3e-4124-ac91-f21ab1e126a1	illinois.edu	Fall 2020	Lecture 16 — Topic Mining and Analysis  Probabilistic Topic Models	Computer Science	CS	410	Text Information Systems	ALL
2020-11-03 00:13:48.524478	2020-12-03 12:19:58.500123	7be943e1-7bec-499e-9d91-b157f9ecb80d	bbe08ca9-e3e4-4de4-888f-b692e92b2bca	illinois.edu	Fall 2020	Lecture 16 — Evaluation of TR Systems  Evaluating Ranked Lists -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:04:24.725108	2020-12-10 20:46:16.602475	54ab232c-85cb-4829-abd0-6cbaed5f3fc8	ce34689a-3b10-4b2d-83e1-e79b589b9582	illinois.edu	Fall 2020	Lecture 17 — Probabilistic Topic Models  Overview of Statistical Language Models - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:25:25.57887	2020-12-06 01:12:56.905508	b355e801-bbf0-41a7-bdcd-75906c167014	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Fall 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:06:46.902979	2020-12-10 23:36:01.203343	48b37a2f-5ca3-4b7b-9bfc-d841da37c566	9b1fc643-c08f-43ea-a801-ed76727f4c45	illinois.edu	Fall 2020	Lecture 18 — Probabilistic Topic Models  Overview of Statistical Language Models - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:27:08.612339	2021-06-13 22:12:03.813535	f47410d8-2bc1-44d5-a37d-cbf2d2c917f8	ef492c46-2fbc-42db-93cf-325ba6a2ed44	illinois.edu	Fall 2020	Lecture 18 —  Evaluation of TR Systems  Practical Issues	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:10:55.652744	2020-12-05 02:00:02.046714	e6c92e3a-0169-4af1-96d7-3fe4a5303e3a	c1d82277-97a2-4db4-bb6a-a33df2745bd5	illinois.edu	Fall 2020	Lecture 19 — Probabilistic Topic Models  Mining One Topic	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:39:51.053538	2021-06-13 22:21:16.157113	59806251-1c41-4c2c-9207-e95bc0618a0e	49c80e2c-42af-49d7-825d-ba5e6d2c77fe	illinois.edu	Fall 2020	Lecture 19  —  Probabilistic Retrieval Model  Basic Idea	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:14:02.027779	2020-12-12 06:53:23.010131	8eaf2971-31ff-40b7-9fc6-b91c7637f916	9e7e8290-40d0-41a5-a3a5-09c69371fbf4	illinois.edu	Fall 2020	Lecture 20 — Probabilistic Topic Models  Mixture of Unigram Language Models	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:28:21.1845	2021-06-13 22:37:10.892985	804602d0-76c0-41f5-853b-82556a4ef6c6	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Fall 2020	Lecture 20 — Statistical Language Models	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:15:04.997082	2020-12-01 04:17:55.090491	27d06808-2624-4922-a079-04dccb301dde	78873d30-24f0-456d-af04-2935c3ecf451	illinois.edu	Fall 2020	Lecture 21 — Probabilistic Topic Models  Mixture Model Estimation - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:24:21.623445	2020-11-24 07:46:27.982806	83fb05d8-e122-4a84-b857-df197e4c5662	14682708-2562-4773-a817-582c64dac9a0	illinois.edu	Fall 2020	Lecture 21 —  Query Likelihood Retrieval Function	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:00:33.202123	2020-12-08 04:21:21.552461	5350ccd0-beab-48fc-8484-d8e6a38c4cbf	bd76c12f-bd57-4677-8aa1-50b46227d456	illinois.edu	Fall 2020	Lecture 22 — Probabilistic Topic Models  Mixture Model Estimation - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:23:55.731004	2020-11-24 08:08:21.54911	4f58ef76-9ef1-4e19-8556-b84295a2afb3	107c810e-42f6-4adb-96ed-faf085c6b81a	illinois.edu	Fall 2020	Lecture 22 —  Smoothing of Language Model -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:15:08.58075	2020-12-05 18:29:29.792817	93efd70b-16b1-45f1-9c81-c0f2aeb7c9ee	4b1fb2d3-4f9b-4850-a355-c2ea0ef0344a	illinois.edu	Fall 2020	Lecture 23 — Probabilistic Topic Models  Expectation Maximization Algorithm - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:22:33.341132	2020-12-08 03:28:38.010073	01c0f454-a1bb-450d-babe-6201b372d9e9	0912fb34-b722-4550-bcbb-eac0c39fd52a	illinois.edu	Fall 2020	Lecture 23 —  Smoothing of Language Model -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:01:52.790307	2020-12-05 03:42:20.627858	4c3d9363-8e43-44fe-ab21-8740cfd1a8c5	cbf1da89-1466-4d25-b81c-6d345e9b88c7	illinois.edu	Fall 2020	Lecture 24 — Probabilistic Topic Models  Expectation Maximization Algorithm - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:22:09.206686	2020-12-08 03:45:29.16638	09a64f72-3fa7-4dc9-8385-498e17d0bd8b	287cfe34-b9e3-4f88-a3da-00bb139853ff	illinois.edu	Fall 2020	Lecture 24 —  Smoothing Methods -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:10:04.613491	2020-11-02 23:10:04.613552	20703c3c-ced6-4410-ace1-139baa46505c	8cf648e7-0a90-4fb3-9577-13f18709c2dd	illinois.edu	Fall 2020	Lecture 25 — Probabilistic Topic Models  Expectation Maximization Algorithm - Part 3	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:24:00.757343	2020-12-07 20:16:56.987695	a9456b11-885e-4481-b745-9706b5fd893e	f0f8559a-c97e-4430-9a2a-a1e5abca23c7	illinois.edu	Fall 2020	Lecture 25 —  Smoothing Methods -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:56:18.772803	2020-12-05 07:44:21.484457	1cc2d7fa-3d11-49fa-b979-ef5e9442466f	882df9df-e834-4d22-811e-9eb9fdcd33f0	illinois.edu	Fall 2020	Lecture 26 — Probabilistic Latent Semantic Analysis PLSA - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:34:14.188685	2020-11-26 03:30:42.370691	8ef16cab-abef-4a2d-adfd-25dc097fe2a1	85665682-2283-4b3f-8cfc-44b8180f3bc3	illinois.edu	Fall 2020	Lecture 26 —  Feedback in Text Retrieval	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:07:32.448984	2020-12-14 08:17:33.18343	4453a049-7597-4df4-9b9b-67c2d124a116	a02d0ea0-2235-47f9-8562-974151c70692	illinois.edu	Fall 2020	Lecture 27 — Probabilistic Latent Semantic Analysis PLSA - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:22:53.122315	2020-12-05 23:16:22.107802	944e5a7f-6bd7-42ec-be49-afb0d307fb85	f58cae12-5d97-4755-a9c0-4ae788d2017c	illinois.edu	Fall 2020	Lecture 27 —  Feedback in Vector Space Model	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:02:33.660018	2020-12-14 08:30:00.572296	5190e288-54f7-4021-9083-8e8ceac11345	2663cf62-2f01-429f-8c0c-ea777cb56d9f	illinois.edu	Fall 2020	Lecture 28 — Latent Dirichlet Allocation LDA - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:25:42.664988	2021-06-15 14:36:05.971078	384d42d5-644d-4649-b3be-c744c3d84e1a	caa6c559-dee3-4fb6-965d-5269b9934672	illinois.edu	Fall 2020	Lecture 28 —  Feedback in Text Retrieval  Feedback in LM	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:15:08.929295	2020-12-07 20:34:09.73384	d857a66b-1018-4ffb-821a-9d8acc6f5012	5c0df7ef-8040-4233-8b18-0c91ca645094	illinois.edu	Fall 2020	Lecture 29 — Latent Dirichlet Allocation LDA - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:20:57.68191	2020-12-04 14:33:32.473848	955ff55e-55e4-4de9-bd5b-34c4e2a32f4f	84a561cc-8e34-465e-a9cd-c7b102d6ed94	illinois.edu	Fall 2020	Lecture 29 —  Web Search  Introduction & Web Crawler	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:18:04.50104	2020-12-07 20:44:00.029828	6a9b1334-5f53-407b-8864-2cff7edbc603	7cd21dbc-b96a-4110-babd-a1fc6160a377	illinois.edu	Fall 2020	Lecture 30 — Text Clustering  Motivation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:34:31.426922	2020-11-24 23:24:31.630207	77f30708-8474-41f5-89e9-d0cbabc4f20c	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Fall 2020	Lecture 30 — Web Indexing	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:09:48.060691	2020-11-30 14:13:12.322415	8717e27a-33fb-4d06-ae68-2e0d915b1568	1ad61df9-ce18-467d-927b-a0da2cff7ca7	illinois.edu	Fall 2020	Lecture 31 — Text Clustering Generative Probabilistic Models - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:19:54.71959	2021-06-15 15:40:56.685893	b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Fall 2020	Lecture 31 — Link Analysis -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:11:34.309389	2020-11-30 14:19:50.325399	f64adab4-578a-4868-8b2c-03fdd4ddf55d	923f6adf-9d96-439e-b5ca-ee43cb81f4a9	illinois.edu	Fall 2020	Lecture 32 — Text Clustering Generative Probabilistic Models - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:38:22.03473	2020-11-28 06:56:36.656264	74e36652-0c1a-4d5f-a708-0f55c1eb651f	2eb738b5-3881-4584-ada6-cc8c0eb3a8b1	illinois.edu	Fall 2020	Lecture 32 —  Link Analysis -- Part 2 	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:09:28.61362	2020-12-08 15:32:41.134416	dccc8a84-66da-47ce-ab88-28e8acf192b9	7e7ea099-d2b7-44fb-8d38-2a05ce7657c6	illinois.edu	Fall 2020	Lecture 33 — Text Clustering Generative Probabilistic Models - Part 3	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:31:13.848683	2021-06-15 16:26:41.596302	3eca1e42-a7a7-433c-ba9f-6ee90351395f	64080124-62ed-40a9-8d53-2595e9e091f3	illinois.edu	Fall 2020	Lecture 33 — Link Analysis -- Part 3 	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:59:54.773639	2020-12-12 02:13:33.261222	5bb813bd-6b7d-4f77-8156-21995f5944ad	1cfa3f93-17aa-4b8e-83ef-7fe026cf8c39	illinois.edu	Fall 2020	Lecture 34 — Text Clustering Similarity based Approaches	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:29:15.760299	2020-11-24 23:48:33.126403	dda800a9-7b08-467f-b670-ebed5d4a639b	5d632f07-cfff-436b-a2d6-cdb7b29b8918	illinois.edu	Fall 2020	Lecture 34 — Learning to Rank -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:20:35.460511	2020-12-13 02:20:08.661209	fd7efa33-8e41-4bdc-9fd1-613a8f92bfd6	e8c1663c-4323-45e4-91a3-9210074575d5	illinois.edu	Fall 2020	Lecture 35 — Learning to Rank -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:56:08.270175	2020-12-05 02:30:32.950256	da74c929-efc1-4b65-9635-684c7ebcab3f	b1fe1481-2d71-4520-af9f-f77f61cee3c5	illinois.edu	Fall 2020	Lecture 35 — Text Clustering  Evaluation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:17:37.782221	2020-11-25 22:16:22.523265	c1e55739-56e6-4547-9bec-86797f401ea8	23f003f9-192c-4a29-a333-121b281920b2	illinois.edu	Fall 2020	Lecture 36 — Learning to Rank -- Part 3	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:19:19.231339	2020-12-09 01:56:42.513695	39d13817-de51-4195-a33a-985b0b54e64d	96bed99b-34ab-44d8-a237-b370e2fff115	illinois.edu	Fall 2020	Lecture 36 — Text Categorization Motivation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:16:02.738053	2020-12-11 06:27:00.111343	aac4e33c-97bb-46c8-a108-3e3e3322a85c	4db83e26-77a9-402f-882f-a5b4b8bd937a	illinois.edu	Fall 2020	Lecture 37 — Text Categorization  Methods	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:21:32.028521	2021-06-15 16:52:21.56358	6ea11c1e-e924-4648-9ba7-3c1596bb0a5b	a89ac81f-2ce4-4a0d-85f9-142c9e464319	illinois.edu	Fall 2020	Lecture 37 — Future of Web Search	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:17:20.334948	2020-12-08 06:04:44.278046	6962b043-7dd8-4050-bad0-bbdb13e2c302	c00450ef-9290-41db-a40d-b648226369b4	illinois.edu	Fall 2020	Lecture 38 — Text Categorization Generative Probabilistic Models	Computer Science	CS	410	Text Information Systems	ALL
2020-12-02 14:57:33.281997	2021-03-24 18:13:54.693201	72313ed1-d189-4ee8-9d34-7e28faae4ce2	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Fall 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:08:52.377421	2020-12-08 06:42:02.744216	4da6283d-6903-4be9-8bfc-ad5d330343c6	e4f3539b-4794-4f15-aa42-628b6261e69a	illinois.edu	Fall 2020	Lecture 39 — Text Categorization  Discriminative Classifier - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:37:06.153981	2020-11-24 18:05:27.016012	813e04dd-8723-4326-9a07-ddadd23a8632	ca83ae15-1e86-44d3-809b-6d6fe4897230	illinois.edu	Fall 2020	Lecture 39 — Recommender Systems Content based Filtering -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:07:01.164909	2020-12-20 21:21:10.585424	7f9f9b1e-4527-4875-b6f7-4dc0d57ab719	867346b9-c5f7-40ba-a928-44b312972ca2	illinois.edu	Fall 2020	Lecture 40 — Text Categorization  Discriminative Classifier - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:36:04.377002	2020-12-05 17:48:22.683461	50879266-52ce-4800-8022-5f2c69d13eea	5aebd59f-d805-46e1-9a4e-9d9fa37a5c89	illinois.edu	Fall 2020	Lecture 40 — Recommender Systems Collaborative Filtering -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:58:06.748783	2020-11-02 22:58:06.748923	3956403f-f159-448a-9514-5dc69f314c5a	b2c565f1-bc24-4299-82ff-3d83cd9ffac6	illinois.edu	Fall 2020	Lecture 41 — Text Categorization  Evaluation - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:20:18.97899	2020-12-05 17:36:16.660601	500e19a0-d0de-4358-8f74-427cf05f3c3e	59c45133-f6fe-4710-8ec6-cf42bb273259	illinois.edu	Fall 2020	Lecture 41 — Recommender Systems  Collaborative Filtering -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:56:24.364101	2020-12-03 05:31:41.765222	6382e23f-d54e-4ece-a231-8df819983fb5	2b617d75-996c-4cd0-8dae-c3d419889850	illinois.edu	Fall 2020	Lecture 42 — Text Categorization  Evaluation - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:14:48.085455	2020-11-29 01:51:51.867068	435befd6-e92e-4529-813e-e9bcacc58a6d	b878d6fe-f04e-485f-b37b-9ea22aebb302	illinois.edu	Fall 2020	Lecture 42 — Recommender Systems  Collaborative Filtering -- Part 3	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:09:49.538508	2020-12-13 18:46:50.152073	f1951cf2-4293-450b-8578-4d74c72f9862	bbbad2c5-a171-4077-aa16-5e84937e1a04	illinois.edu	Fall 2020	Lecture 43 — Opinion Mining and Sentiment Analysis  Motivation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:16:49.193881	2020-11-29 02:01:25.930656	c6213520-fc62-43c3-80cd-1e9b91389463	aceff982-5c2f-4f28-95a3-7dfb4fe1f9f5	illinois.edu	Fall 2020	Lecture 43 — Course Summary	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:17:00.521613	2020-12-13 18:41:26.482393	4a54f790-991c-44bb-ab62-713cbef84ad1	1d056124-cea1-42ec-b1f1-5f82a7828df9	illinois.edu	Fall 2020	Lecture 44 — Opinion Mining, Sentiment Analysis  and  Sentiment Classification	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:10:07.968688	2020-11-28 08:38:41.000887	2d0e46c7-df4e-48b3-9550-dac3fec3062d	d08f57f6-d841-4f60-8e19-2fb519f981a1	illinois.edu	Fall 2020	Lecture 45 — Opinion Mining and Sentiment Analysis  Ordinal Logistic Regression	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:19:12.342027	2020-11-27 22:49:21.960079	b1854d1c-3199-4c42-ab7d-f219f70259a3	9dae6cd8-148a-4645-8467-60be00f5eb00	illinois.edu	Fall 2020	Lecture 46 — Opinion Mining and Sentiment Analysis  Latent Aspect Rating Analysis - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:58:22.580869	2020-11-29 03:10:36.489771	ee41ce3a-6c8d-4c3b-90fd-79f3e9190402	e2bd5a88-004f-42e6-adef-41306c6b549e	illinois.edu	Fall 2020	Lecture 47 — Opinion Mining and Sentiment Analysis  Latent Aspect Rating Analysis - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:57:03.986599	2020-11-29 03:14:46.144208	a97a9d5e-48b7-4f4e-9754-4c5b30a31424	a0b51765-30e2-4c12-aa64-02d4206458ca	illinois.edu	Fall 2020	Lecture 48 — Text Based Prediction	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:54:19.681178	2020-11-24 18:26:47.208709	95f92696-1963-4307-83c6-a8370ff03b30	67fd1c6f-384d-40a3-a190-0487f08c5ed8	illinois.edu	Fall 2020	Lecture 49 — Contextual Text Mining  Motivation	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:06:11.133685	2020-12-12 18:55:13.276586	3103be2f-681e-41cf-b0f7-21cf6ba56616	eae40e76-7192-4e5d-ae70-e2e83a1f3f6c	illinois.edu	Fall 2020	Lecture 50 — Contextual Text Mining  Contextual Probabilistic Latent Semantic Analysis	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:58:24.405266	2020-12-12 19:17:40.932691	69980b1f-e40c-4015-a85a-54ab27fbac41	c2e4b573-5b3a-49d0-b04d-4f88a16568fb	illinois.edu	Fall 2020	Lecture 51 — Contextual Text Mining  Mining Topics with Social Network Context	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:00:51.287199	2020-12-14 07:00:18.771413	8b3827ae-3009-4a46-afc1-e875c14640d2	5466ba4e-0d5b-47a1-9b23-5e8b740d49fe	illinois.edu	Fall 2020	Lecture 52 — Contextual Text Mining  Mining Casual Topics with Time Series Supervision	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:07:56.251693	2021-03-30 08:50:49.845142	ae943406-56a1-4b3b-9515-637ea27e438a	6c20f7b3-a1dc-4d7b-883b-8d66326643d6	illinois.edu	Fall 2020	Lecture 53 — Course Summary	Computer Science	CS	410	Text Information Systems	ALL
